Tecomat F2x CP2005I v2.3.063 DataLogger v1.3 (2024-01-18-00:00:00) : Data / Emulator ! Type : PERIODIC | DATE : %TYYYY-MM-DD | TIME : %Thh:mm:ss | REAL : %3.1f %RF007990 | REAL : %3.1f %RF007994 | REAL : %3.1f %RF007998 | REAL : %3.1f %RF008002 | REAL : %1.1f %RF008010 | REAL : %f %RF009504 | REAL : %f %RF009628 | REAL : %f %RF009519 | REAL : %f %RF009643 | STRING : %s | ,;
DATE;TIME;tHot1;tHot2;tCold1;tCold2;siemensFlow;requiredTemp3WV;requiredFlow2WV;PID.out3WV;PID.out2WV;Text
2024-01-18;00:00:00;24,8;24,2;20,2;23,3;1133,9;-24,900000;-1000,000000;0,000000;0,000000; Sync 
2024-01-18;00:01:00;24,9;24,3;20,3;23,4;1130,5;-24,900000;-1000,000000;0,000000;0,000000; Sync 
2024-01-18;00:02:00;24,9;24,3;20,3;23,3;1135,4;-24,900000;-1000,000000;0,000000;0,000000; Sync 
2024-01-18;00:03:00;24,9;24,2;20,2;23,3;1131,6;-24,900000;-1000,000000;0,000000;0,000000; Sync 
2024-01-18;00:04:00;24,9;24,3;20,3;23,3;1130,1;-24,900000;-1000,000000;0,183213;0,000000; Sync 
2024-01-18;00:05:00;24,9;24,3;20,3;23,4;1133,7;-24,900000;-1000,000000;0,398048;0,000000; Sync 
2024-01-18;00:06:00;24,9;24,3;20,3;23,4;1134,2;-24,900000;-1000,000000;0,000000;0,000000; Sync 
2024-01-18;00:07:00;24,9;24,3;20,1;23,3;1135,2;-24,900000;-1000,000000;0,084655;0,000000; Sync 
2024-01-18;00:08:00;24,9;24,3;20,3;23,4;1134,7;-24,900000;-1000,000000;0,149175;0,000000; Sync 
2024-01-18;00:09:00;24,8;24,2;20,2;23,3;1128,8;-24,900000;-1000,000000;0,189369;0,000000; Sync 
2024-01-18;00:10:00;24,8;24,2;20,1;23,3;1133,4;-24,900000;-1000,000000;0,000000;0,000000; Sync 
2024-01-18;00:11:00;24,8;24,2;20,2;23,3;1134,6;-24,900000;-1000,000000;0,000000;0,000000; Sync 
2024-01-18;00:12:00;25,0;24,3;20,3;23,4;1135,2;-24,900000;-1000,000000;0,000000;0,000000; Sync 
2024-01-18;00:13:00;24,8;24,2;20,2;23,4;1132,7;-24,900000;-1000,000000;0,000000;0,000000; Sync 
2024-01-18;00:14:00;24,8;24,3;20,2;23,5;1133,7;-24,900000;-1000,000000;1,211587;0,000000; Sync 
2024-01-18;00:15:00;24,8;24,3;20,3;23,5;1134,2;-24,900000;-1000,000000;0,000000;0,000000; Sync 
2024-01-18;00:16:00;24,8;24,2;20,1;23,3;1135,6;-24,900000;-1000,000000;0,129720;0,000000; Sync 
2024-01-18;00:17:00;24,9;24,3;20,3;23,4;1136,1;-24,900000;-1000,000000;0,000000;0,000000; Sync 
2024-01-18;00:17:59;24,8;24,2;20,1;23,4;1136,6;-24,900000;-1000,000000;0,000000;0,000000; Sync 
2024-01-18;00:19:00;24,9;24,3;20,1;23,4;1128,8;-24,900000;-1000,000000;0,000000;0,000000; Sync 
2024-01-18;00:20:00;24,9;24,3;20,1;23,3;1132,3;-24,900000;-1000,000000;0,111399;0,000000; Sync 
2024-01-18;00:21:00;24,9;24,3;20,1;23,4;1137,7;-24,900000;-1000,000000;0,000000;0,000000; Sync 
2024-01-18;00:22:00;24,9;24,2;20,1;23,4;1134,1;-24,900000;-1000,000000;0,025433;0,000000; Sync 
2024-01-18;00:23:00;24,9;24,3;20,2;23,4;1130,9;-24,900000;-1000,000000;0,396400;0,000000; Sync 
2024-01-18;00:24:00;24,8;24,2;20,0;23,3;1129,8;-24,900000;-1000,000000;0,000000;0,000000; Sync 
2024-01-18;00:25:00;24,7;24,1;20,0;23,3;1136,8;-24,900000;-1000,000000;0,000000;0,000000; Sync 
2024-01-18;00:25:59;24,9;24,3;20,1;23,4;1131,3;-24,900000;-1000,000000;0,000000;0,000000; Sync 
2024-01-18;00:27:00;24,9;24,3;20,2;23,4;1135,0;-24,900000;-1000,000000;0,000000;0,000000; Sync 
2024-01-18;00:28:00;24,9;24,3;20,2;23,4;1131,8;-24,900000;-1000,000000;0,000000;0,000000; Sync 
2024-01-18;00:29:00;25,0;24,4;20,3;23,5;1134,1;-24,900000;-1000,000000;0,361232;0,000000; Sync 
2024-01-18;00:30:00;24,8;24,3;20,2;23,5;1137,7;-24,900000;-1000,000000;0,198474;0,000000; Sync 
2024-01-18;00:31:00;25,0;24,3;20,2;23,5;1135,4;-24,900000;-1000,000000;0,092406;0,000000; Sync 
2024-01-18;00:32:00;24,9;24,3;20,1;23,4;1136,8;-24,900000;-1000,000000;0,000000;0,000000; Sync 
2024-01-18;00:33:00;24,9;24,4;20,3;23,5;1133,2;-24,900000;-1000,000000;0,190176;0,000000; Sync 
2024-01-18;00:34:00;24,9;24,3;20,1;23,4;1131,1;-24,900000;-1000,000000;0,000000;0,000000; Sync 
2024-01-18;00:35:00;25,0;24,3;20,3;23,5;1134,3;-24,900000;-1000,000000;0,401731;0,000000; Sync 
2024-01-18;00:36:00;24,9;24,3;20,1;23,4;1131,0;-24,900000;-1000,000000;0,000000;0,000000; Sync 
2024-01-18;00:37:00;24,9;24,3;20,2;23,5;1129,5;-24,900000;-1000,000000;0,225741;0,000000; Sync 
2024-01-18;00:38:00;24,9;24,3;20,1;23,4;1127,3;-24,900000;-1000,000000;0,083408;0,000000; Sync 
2024-01-18;00:39:00;24,9;24,3;20,1;23,4;1130,6;-24,900000;-1000,000000;0,000000;0,000000; Sync 
2024-01-18;00:40:00;24,9;24,3;20,1;23,4;1130,8;-24,900000;-1000,000000;0,009507;0,000000; Sync 
2024-01-18;00:41:00;24,9;24,3;20,1;23,4;1130,6;-24,900000;-1000,000000;0,000000;0,000000; Sync 
2024-01-18;00:42:00;25,0;24,4;20,3;23,5;1132,3;-24,900000;-1000,000000;0,332893;0,000000; Sync 
2024-01-18;00:43:00;24,9;24,3;20,1;23,4;1132,7;-24,900000;-1000,000000;0,000000;0,000000; Sync 
2024-01-18;00:44:00;25,0;24,4;20,2;23,6;1133,9;-24,900000;-1000,000000;0,000000;0,000000; Sync 
2024-01-18;00:45:00;24,9;24,3;20,2;23,6;1129,6;-24,900000;-1000,000000;0,000000;0,000000; Sync 
2024-01-18;00:46:00;25,0;24,4;20,3;23,6;1131,8;-24,900000;-1000,000000;0,000000;0,000000; Sync 
2024-01-18;00:47:00;25,0;24,4;20,2;23,6;1133,2;-24,900000;-1000,000000;0,190713;0,000000; Sync 
2024-01-18;00:48:00;25,0;24,4;20,3;23,6;1132,3;-24,900000;-1000,000000;0,000000;0,000000; Sync 
2024-01-18;00:49:00;24,9;24,4;20,3;23,6;1129,8;-24,900000;-1000,000000;0,150477;0,000000; Sync 
2024-01-18;00:50:00;24,9;24,3;20,1;23,5;1133,6;-24,900000;-1000,000000;0,000000;0,000000; Sync 
2024-01-18;00:51:00;25,0;24,3;20,1;23,5;1131,6;-24,900000;-1000,000000;0,000000;0,000000; Sync 
2024-01-18;00:52:00;24,9;24,3;20,3;23,6;1131,0;-24,900000;-1000,000000;0,143457;0,000000; Sync 
2024-01-18;00:53:00;24,9;24,3;20,1;23,4;1134,8;-24,900000;-1000,000000;0,432850;0,000000; Sync 
2024-01-18;00:54:00;24,9;24,3;20,1;23,5;1133,9;-24,900000;-1000,000000;0,000000;0,000000; Sync 
2024-01-18;00:55:00;25,0;24,4;20,3;23,6;1133,1;-24,900000;-1000,000000;0,147257;0,000000; Sync 
2024-01-18;00:56:00;24,9;24,3;20,0;23,4;1135,8;-24,900000;-1000,000000;0,000000;0,000000; Sync 
2024-01-18;00:57:00;24,9;24,3;20,1;23,5;1132,0;-24,900000;-1000,000000;0,000000;0,000000; Sync 
2024-01-18;00:58:00;25,0;24,4;20,3;23,6;1139,9;-24,900000;-1000,000000;0,097627;0,000000; Sync 
2024-01-18;00:59:00;25,0;24,5;20,4;23,7;1136,1;-24,900000;-1000,000000;0,082869;0,000000; Sync 
2024-01-18;01:00:00;24,9;24,3;20,2;23,5;1133,3;-24,900000;-1000,000000;0,000000;0,000000; Sync 
2024-01-18;01:01:00;24,9;24,3;20,2;23,6;1131,5;-24,900000;-1000,000000;0,000000;0,000000; Sync 
2024-01-18;01:02:00;25,0;24,4;20,2;23,6;1130,9;-24,900000;-1000,000000;0,061644;0,000000; Sync 
2024-01-18;01:03:00;25,1;24,5;20,2;23,6;1134,9;-24,900000;-1000,000000;0,000000;0,000000; Sync 
2024-01-18;01:04:00;25,0;24,4;20,3;23,6;1131,3;-24,900000;-1000,000000;0,469712;0,000000; Sync 
2024-01-18;01:05:00;25,1;24,4;20,3;23,5;1133,0;-24,900000;-1000,000000;0,000000;0,000000; Sync 
2024-01-18;01:06:00;25,0;24,4;20,2;23,6;1135,7;-24,900000;-1000,000000;0,000000;0,000000; Sync 
2024-01-18;01:07:00;24,9;24,3;20,2;23,5;1131,8;-24,900000;-1000,000000;0,519048;0,000000; Sync 
2024-01-18;01:08:00;24,9;24,3;20,2;23,6;1132,2;-24,900000;-1000,000000;0,116734;0,000000; Sync 
2024-01-18;01:09:00;24,9;24,3;20,1;23,5;1133,3;-24,900000;-1000,000000;0,000000;0,000000; Sync 
2024-01-18;01:10:00;24,9;24,3;20,1;23,5;1131,1;-24,900000;-1000,000000;0,245653;0,000000; Sync 
2024-01-18;01:11:00;24,9;24,3;20,3;23,6;1138,8;-24,900000;-1000,000000;0,340399;0,000000; Sync 
2024-01-18;01:12:00;25,0;24,5;20,3;23,6;1131,4;-24,900000;-1000,000000;0,832963;0,000000; Sync 
2024-01-18;01:13:00;25,0;24,4;20,2;23,6;1137,2;-24,900000;-1000,000000;0,222464;0,000000; Sync 
2024-01-18;01:14:00;24,9;24,3;20,1;23,5;1134,8;-24,900000;-1000,000000;0,000000;0,000000; Sync 
2024-01-18;01:15:00;24,9;24,3;20,1;23,5;1133,9;-24,900000;-1000,000000;0,000000;0,000000; Sync 
2024-01-18;01:16:00;24,8;24,4;20,2;23,5;1134,7;-24,900000;-1000,000000;0,000000;0,000000; Sync 
2024-01-18;01:17:00;24,9;24,4;20,1;23,5;1134,9;-24,900000;-1000,000000;0,000000;0,000000; Sync 
2024-01-18;01:18:00;25,0;24,3;20,2;23,5;1139,0;-24,900000;-1000,000000;0,000000;0,000000; Sync 
2024-01-18;01:19:00;25,1;24,5;20,3;23,6;1136,9;-24,900000;-1000,000000;0,000000;0,000000; Sync 
2024-01-18;01:20:00;25,0;24,4;20,2;23,5;1130,4;-24,900000;-1000,000000;0,119944;0,000000; Sync 
2024-01-18;01:21:00;25,0;24,4;20,2;23,5;1135,1;-24,900000;-1000,000000;0,000000;0,000000; Sync 
2024-01-18;01:22:00;24,9;24,3;20,2;23,6;1132,2;-24,900000;-1000,000000;0,000000;0,000000; Sync 
2024-01-18;01:23:00;25,0;24,5;20,3;23,6;1129,5;-24,900000;-1000,000000;0,894832;0,000000; Sync 
2024-01-18;01:24:00;25,0;24,4;20,2;23,6;1135,1;-24,900000;-1000,000000;0,035483;0,000000; Sync 
2024-01-18;01:25:00;24,9;24,3;20,1;23,5;1134,5;-24,900000;-1000,000000;0,423868;0,000000; Sync 
2024-01-18;01:26:00;25,1;24,5;20,3;23,5;1135,5;-24,900000;-1000,000000;0,000000;0,000000; Sync 
2024-01-18;01:27:00;24,9;24,4;20,2;23,5;1132,6;-24,900000;-1000,000000;0,077601;0,000000; Sync 
2024-01-18;01:28:00;25,1;24,6;20,4;23,7;1136,0;-24,900000;-1000,000000;0,117201;0,000000; Sync 
2024-01-18;01:29:00;24,9;24,5;20,3;23,7;1137,2;-24,900000;-1000,000000;0,670932;0,000000; Sync 
2024-01-18;01:30:00;25,0;24,4;20,3;23,7;1139,1;-24,900000;-1000,000000;0,218102;0,000000; Sync 
2024-01-18;01:31:00;25,1;24,5;20,3;23,5;1138,1;-24,900000;-1000,000000;0,463819;0,000000; Sync 
2024-01-18;01:32:00;25,1;24,3;20,2;23,5;1132,0;-24,900000;-1000,000000;0,418856;0,000000; Sync 
2024-01-18;01:33:00;25,0;24,4;20,2;23,6;1129,4;-24,900000;-1000,000000;0,000000;0,000000; Sync 
2024-01-18;01:34:00;25,0;24,4;20,3;23,6;1134,7;-24,900000;-1000,000000;0,076896;0,000000; Sync 
2024-01-18;01:35:00;25,0;24,5;20,3;23,7;1135,6;-24,900000;-1000,000000;0,000000;0,000000; Sync 
2024-01-18;01:36:00;24,9;24,4;20,2;23,5;1131,1;-24,900000;-1000,000000;0,269185;0,000000; Sync 
2024-01-18;01:37:00;25,1;24,5;20,3;23,5;1137,2;-24,900000;-1000,000000;0,000000;0,000000; Sync 
2024-01-18;01:38:00;24,9;24,3;20,1;23,5;1137,0;-24,900000;-1000,000000;0,511305;0,000000; Sync 
2024-01-18;01:39:00;25,1;24,5;20,3;23,6;1137,2;-24,900000;-1000,000000;0,000000;0,000000; Sync 
2024-01-18;01:40:00;25,1;24,5;20,3;23,7;1134,0;-24,900000;-1000,000000;0,365319;0,000000; Sync 
2024-01-18;01:41:00;25,0;24,4;20,2;23,7;1137,9;-24,900000;-1000,000000;0,000000;0,000000; Sync 
2024-01-18;01:42:00;25,2;24,6;20,4;23,7;1137,5;-24,900000;-1000,000000;0,000000;0,000000; Sync 
2024-01-18;01:43:00;24,9;24,4;20,3;23,6;1136,9;-24,900000;-1000,000000;0,235249;0,000000; Sync 
2024-01-18;01:44:00;25,0;24,4;20,3;23,7;1137,1;-24,900000;-1000,000000;1,294266;0,000000; Sync 
2024-01-18;01:45:00;25,0;24,4;20,3;23,7;1139,0;-24,900000;-1000,000000;0,642862;0,000000; Sync 
2024-01-18;01:46:00;25,0;24,4;20,2;23,6;1136,3;-24,900000;-1000,000000;0,017109;0,000000; Sync 
2024-01-18;01:47:00;25,1;24,5;20,3;23,6;1136,6;-24,900000;-1000,000000;0,000000;0,000000; Sync 
2024-01-18;01:48:00;25,1;24,5;20,3;23,6;1137,6;-24,900000;-1000,000000;0,000000;0,000000; Sync 
2024-01-18;01:49:00;24,9;24,4;20,2;23,6;1139,8;-24,900000;-1000,000000;0,640101;0,000000; Sync 
2024-01-18;01:50:00;25,1;24,4;20,2;23,6;1137,9;-24,900000;-1000,000000;0,965151;0,000000; Sync 
2024-01-18;01:51:00;25,1;24,4;20,2;23,6;1138,4;-24,900000;-1000,000000;0,000000;0,000000; Sync 
2024-01-18;01:52:00;25,0;24,4;20,2;23,6;1136,6;-24,900000;-1000,000000;0,000000;0,000000; Sync 
2024-01-18;01:53:00;25,2;24,6;20,4;23,8;1134,8;-24,900000;-1000,000000;0,115133;0,000000; Sync 
2024-01-18;01:54:00;25,0;24,4;20,3;23,7;1139,3;-24,900000;-1000,000000;0,000000;0,000000; Sync 
2024-01-18;01:55:00;25,1;24,5;20,3;23,7;1139,5;-24,900000;-1000,000000;0,595556;0,000000; Sync 
2024-01-18;01:56:00;25,2;24,5;20,3;23,6;1140,4;-24,900000;-1000,000000;0,433191;0,000000; Sync 
2024-01-18;01:57:00;25,1;24,5;20,2;23,6;1140,1;-24,900000;-1000,000000;0,533322;0,000000; Sync 
2024-01-18;01:58:00;25,0;24,5;20,3;23,7;1138,6;-24,900000;-1000,000000;0,000000;0,000000; Sync 
2024-01-18;01:59:00;25,0;24,5;20,3;23,7;1140,2;-24,900000;-1000,000000;0,000000;0,000000; Sync 
2024-01-18;02:00:00;25,1;24,5;20,3;23,6;1137,4;-24,900000;-1000,000000;0,204128;0,000000; Sync 
2024-01-18;02:01:00;25,0;24,4;20,2;23,6;1137,5;-24,900000;-1000,000000;0,000000;0,000000; Sync 
2024-01-18;02:02:00;25,1;24,5;20,2;23,6;1136,9;-24,900000;-1000,000000;0,547355;0,000000; Sync 
2024-01-18;02:03:00;25,0;24,4;20,2;23,7;1140,9;-24,900000;-1000,000000;0,400152;0,000000; Sync 
2024-01-18;02:04:00;25,1;24,5;20,3;23,7;1140,3;-24,900000;-1000,000000;0,000000;0,000000; Sync 
2024-01-18;02:05:00;25,1;24,4;20,2;23,6;1138,8;-24,900000;-1000,000000;0,000000;0,000000; Sync 
2024-01-18;02:06:00;25,0;24,5;20,4;23,7;1140,0;-24,900000;-1000,000000;0,000000;0,000000; Sync 
2024-01-18;02:07:00;25,0;24,4;20,2;23,6;1138,5;-24,900000;-1000,000000;0,239622;0,000000; Sync 
2024-01-18;02:08:00;25,1;24,5;20,4;23,7;1138,7;-24,900000;-1000,000000;0,555863;0,000000; Sync 
2024-01-18;02:09:00;25,0;24,4;20,3;23,6;1132,4;-24,900000;-1000,000000;0,000000;0,000000; Sync 
2024-01-18;02:10:00;25,0;24,4;20,3;23,6;1130,4;-24,900000;-1000,000000;0,025779;0,000000; Sync 
2024-01-18;02:11:00;25,0;24,4;20,3;23,6;1138,8;-24,900000;-1000,000000;0,000000;0,000000; Sync 
2024-01-18;02:12:00;25,0;24,4;20,2;23,6;1130,7;-24,900000;-1000,000000;0,000000;0,000000; Sync 
2024-01-18;02:13:00;25,2;24,6;20,3;23,7;1137,3;-24,900000;-1000,000000;0,038816;0,000000; Sync 
2024-01-18;02:14:00;25,1;24,5;20,4;23,7;1132,3;-24,900000;-1000,000000;0,000000;0,000000; Sync 
2024-01-18;02:15:00;25,0;24,5;20,4;23,7;1138,6;-24,900000;-1000,000000;0,000000;0,000000; Sync 
2024-01-18;02:16:00;25,1;24,5;20,3;23,7;1137,7;-24,900000;-1000,000000;0,230954;0,000000; Sync 
2024-01-18;02:17:00;25,1;24,5;20,3;23,7;1140,1;-24,900000;-1000,000000;0,420095;0,000000; Sync 
2024-01-18;02:18:00;25,0;24,4;20,3;23,7;1133,1;-24,900000;-1000,000000;0,291581;0,000000; Sync 
2024-01-18;02:19:00;25,0;24,4;20,3;23,6;1138,5;-24,900000;-1000,000000;0,000000;0,000000; Sync 
2024-01-18;02:20:00;25,1;24,5;20,2;23,6;1137,4;-24,900000;-1000,000000;0,523401;0,000000; Sync 
2024-01-18;02:21:00;25,1;24,5;20,3;23,7;1138,7;-24,900000;-1000,000000;0,051908;0,000000; Sync 
2024-01-18;02:22:00;25,0;24,4;20,3;23,6;1138,4;-24,900000;-1000,000000;0,399648;0,000000; Sync 
2024-01-18;02:23:00;25,0;24,4;20,2;23,7;1134,3;-24,900000;-1000,000000;0,400257;0,000000; Sync 
2024-01-18;02:24:00;25,1;24,5;20,3;23,7;1135,2;-24,900000;-1000,000000;0,256459;0,000000; Sync 
2024-01-18;02:25:00;25,0;24,4;20,3;23,6;1133,7;-24,900000;-1000,000000;0,000000;0,000000; Sync 
2024-01-18;02:26:00;25,0;24,4;20,3;23,6;1135,4;-24,900000;-1000,000000;0,000000;0,000000; Sync 
2024-01-18;02:27:00;25,0;24,4;20,3;23,6;1134,4;-24,900000;-1000,000000;0,000000;0,000000; Sync 
2024-01-18;02:28:00;25,0;24,5;20,3;23,6;1134,9;-24,900000;-1000,000000;0,013788;0,000000; Sync 
2024-01-18;02:29:00;25,0;24,5;20,3;23,6;1135,1;-24,900000;-1000,000000;0,454127;0,000000; Sync 
2024-01-18;02:30:00;25,1;24,5;20,4;23,7;1132,7;-24,900000;-1000,000000;0,000000;0,000000; Sync 
2024-01-18;02:31:00;25,1;24,5;20,3;23,7;1137,0;-24,900000;-1000,000000;0,087320;0,000000; Sync 
2024-01-18;02:32:00;25,0;24,4;20,3;23,6;1134,0;-24,900000;-1000,000000;0,000000;0,000000; Sync 
2024-01-18;02:33:00;25,0;24,4;20,2;23,6;1131,2;-24,900000;-1000,000000;0,538533;0,000000; Sync 
2024-01-18;02:34:00;25,0;24,4;20,3;23,6;1135,1;-24,900000;-1000,000000;0,000000;0,000000; Sync 
2024-01-18;02:34:59;25,1;24,5;20,4;23,7;1129,1;-24,900000;-1000,000000;0,000000;0,000000; Sync 
2024-01-18;02:36:00;25,0;24,4;20,2;23,6;1131,2;-24,900000;-1000,000000;0,134817;0,000000; Sync 
2024-01-18;02:37:00;25,0;24,4;20,3;23,7;1133,8;-24,900000;-1000,000000;0,000000;0,000000; Sync 
2024-01-18;02:38:00;25,0;24,4;20,3;23,6;1130,2;-24,900000;-1000,000000;0,342277;0,000000; Sync 
2024-01-18;02:39:00;25,1;24,5;20,3;23,7;1135,0;-24,900000;-1000,000000;0,086534;0,000000; Sync 
2024-01-18;02:40:00;25,0;24,4;20,2;23,6;1131,8;-24,900000;-1000,000000;0,492681;0,000000; Sync 
2024-01-18;02:41:00;25,1;24,5;20,3;23,7;1131,9;-24,900000;-1000,000000;0,424401;0,000000; Sync 
2024-01-18;02:42:00;25,1;24,5;20,3;23,7;1131,8;-24,900000;-1000,000000;0,323943;0,000000; Sync 
2024-01-18;02:43:00;25,1;24,5;20,4;23,7;1133,9;-24,900000;-1000,000000;0,462783;0,000000; Sync 
2024-01-18;02:44:00;25,0;24,4;20,3;23,7;1135,1;-24,900000;-1000,000000;0,000000;0,000000; Sync 
2024-01-18;02:45:00;25,1;24,6;20,4;23,7;1132,5;-24,900000;-1000,000000;0,000000;0,000000; Sync 
2024-01-18;02:46:00;25,1;24,5;20,3;23,7;1134,7;-24,900000;-1000,000000;0,644848;0,000000; Sync 
2024-01-18;02:47:00;25,0;24,4;20,3;23,6;1132,0;-24,900000;-1000,000000;0,387388;0,000000; Sync 
