Tecomat F2x CP2005I v2.3.063 DataLogger v1.3 (2024-01-17-00:00:00) : Hot_Dock / Srovnani ! Type : PERIODIC | DATE : %TYYYY-MM-DD | TIME : %Thh:mm:ss | REAL : %3.2f %RF051252 | REAL : %3.2f %RF051426 | REAL : %4.3f %RF051948 | STRING : %s | ,;
DATE;TIME;1_MT_01;1_MT_02;1_MF_01;Text
2024-01-17;00:00:00;33,02;31,13;0,000; Sync 
2024-01-17;00:01:00;32,89;31,03;0,000; Sync 
2024-01-17;00:02:00;32,77;30,92;0,000; Sync 
2024-01-17;00:03:00;32,69;30,88;0,000; Sync 
2024-01-17;00:04:00;32,57;30,80;0,000; Sync 
2024-01-17;00:05:00;32,44;30,66;0,000; Sync 
2024-01-17;00:06:00;32,33;30,61;0,000; Sync 
2024-01-17;00:07:00;32,25;30,55;0,000; Sync 
2024-01-17;00:08:00;32,13;30,42;0,000; Sync 
2024-01-17;00:09:00;32,05;30,38;0,000; Sync 
2024-01-17;00:10:00;31,95;30,32;0,000; Sync 
2024-01-17;00:11:00;31,86;30,27;0,000; Sync 
2024-01-17;00:12:00;31,72;30,16;0,000; Sync 
2024-01-17;00:13:00;31,64;30,11;0,000; Sync 
2024-01-17;00:14:00;31,51;30,02;0,000; Sync 
2024-01-17;00:15:00;31,43;29,97;0,000; Sync 
2024-01-17;00:16:00;31,31;29,87;0,000; Sync 
2024-01-17;00:17:00;31,22;29,80;0,000; Sync 
2024-01-17;00:18:00;31,13;29,74;0,000; Sync 
2024-01-17;00:19:00;31,04;29,70;0,000; Sync 
2024-01-17;00:20:00;30,98;29,69;0,000; Sync 
2024-01-17;00:21:00;30,83;29,56;0,000; Sync 
2024-01-17;00:22:00;30,70;29,46;0,000; Sync 
2024-01-17;00:23:00;30,66;29,45;0,000; Sync 
2024-01-17;00:24:00;30,58;29,42;0,000; Sync 
2024-01-17;00:25:00;30,51;29,38;0,000; Sync 
2024-01-17;00:26:00;30,39;29,29;0,000; Sync 
2024-01-17;00:27:00;30,30;29,23;0,000; Sync 
2024-01-17;00:28:00;30,21;29,18;0,000; Sync 
2024-01-17;00:29:00;30,14;29,15;0,000; Sync 
2024-01-17;00:30:00;30,07;29,12;0,000; Sync 
2024-01-17;00:31:00;29,93;29,03;0,000; Sync 
2024-01-17;00:32:00;29,90;28,99;0,000; Sync 
2024-01-17;00:33:00;29,84;28,98;0,000; Sync 
2024-01-17;00:34:00;29,74;28,91;0,000; Sync 
2024-01-17;00:35:00;29,63;28,84;0,000; Sync 
2024-01-17;00:36:00;29,56;28,82;0,000; Sync 
2024-01-17;00:37:00;29,50;28,79;0,000; Sync 
2024-01-17;00:38:00;29,40;28,73;0,000; Sync 
2024-01-17;00:39:00;29,36;28,71;0,000; Sync 
2024-01-17;00:40:00;29,26;28,65;0,000; Sync 
2024-01-17;00:41:00;29,19;28,62;0,000; Sync 
2024-01-17;00:42:00;29,12;28,59;0,000; Sync 
2024-01-17;00:43:00;29,04;28,52;0,000; Sync 
2024-01-17;00:44:00;28,97;28,49;0,000; Sync 
2024-01-17;00:45:00;28,89;28,45;0,000; Sync 
2024-01-17;00:46:00;28,76;28,36;0,000; Sync 
2024-01-17;00:47:00;28,74;28,36;0,000; Sync 
2024-01-17;00:48:00;28,67;28,32;0,000; Sync 
2024-01-17;00:49:00;28,58;28,25;0,000; Sync 
2024-01-17;00:50:00;28,50;28,19;0,000; Sync 
2024-01-17;00:51:00;28,46;28,20;0,000; Sync 
2024-01-17;00:52:00;28,38;28,16;0,000; Sync 
2024-01-17;00:53:00;28,28;28,11;0,000; Sync 
2024-01-17;00:54:00;28,21;28,06;0,000; Sync 
2024-01-17;00:55:00;28,10;28,02;0,000; Sync 
2024-01-17;00:56:00;28,09;28,00;0,000; Sync 
2024-01-17;00:57:00;27,98;27,94;0,000; Sync 
2024-01-17;00:58:00;27,92;27,92;0,000; Sync 
2024-01-17;00:59:00;27,89;27,90;0,000; Sync 
2024-01-17;01:00:00;27,82;27,86;0,000; Sync 
2024-01-17;01:01:00;27,77;27,83;0,000; Sync 
2024-01-17;01:02:00;27,68;27,76;0,000; Sync 
2024-01-17;01:03:00;27,61;27,75;0,000; Sync 
2024-01-17;01:04:00;27,54;27,69;0,000; Sync 
2024-01-17;01:05:00;27,49;27,68;0,000; Sync 
2024-01-17;01:06:00;27,41;27,62;0,000; Sync 
2024-01-17;01:07:00;27,35;27,56;0,000; Sync 
2024-01-17;01:08:00;27,29;27,53;0,000; Sync 
2024-01-17;01:09:00;27,26;27,52;0,000; Sync 
2024-01-17;01:10:00;27,20;27,46;0,000; Sync 
2024-01-17;01:11:00;27,16;27,43;0,000; Sync 
2024-01-17;01:12:00;27,07;27,40;0,000; Sync 
2024-01-17;01:13:00;27,02;27,37;0,000; Sync 
2024-01-17;01:14:00;26,99;27,35;0,000; Sync 
2024-01-17;01:15:00;26,90;27,27;0,000; Sync 
2024-01-17;01:16:00;26,89;27,26;0,000; Sync 
2024-01-17;01:17:00;26,82;27,21;0,000; Sync 
2024-01-17;01:18:00;26,78;27,18;0,000; Sync 
2024-01-17;01:19:00;26,70;27,12;0,000; Sync 
2024-01-17;01:20:00;26,69;27,12;0,000; Sync 
2024-01-17;01:21:00;26,62;27,08;0,000; Sync 
2024-01-17;01:22:00;26,57;27,04;0,000; Sync 
2024-01-17;01:23:00;26,47;26,95;0,000; Sync 
2024-01-17;01:24:00;26,47;26,95;0,000; Sync 
2024-01-17;01:25:00;26,39;26,89;0,000; Sync 
2024-01-17;01:26:00;26,35;26,86;0,000; Sync 
2024-01-17;01:27:00;26,31;26,82;0,000; Sync 
2024-01-17;01:28:00;26,25;26,80;0,000; Sync 
2024-01-17;01:29:00;26,22;26,76;0,000; Sync 
2024-01-17;01:30:00;26,15;26,69;0,000; Sync 
2024-01-17;01:31:00;26,09;26,64;0,000; Sync 
2024-01-17;01:32:00;26,09;26,64;0,000; Sync 
2024-01-17;01:33:00;26,03;26,61;0,000; Sync 
2024-01-17;01:34:00;25,98;26,57;0,000; Sync 
2024-01-17;01:35:00;25,93;26,51;0,000; Sync 
2024-01-17;01:36:00;25,84;26,46;0,000; Sync 
2024-01-17;01:37:00;25,84;26,45;0,000; Sync 
2024-01-17;01:38:00;25,78;26,39;0,000; Sync 
2024-01-17;01:39:00;25,76;26,40;0,000; Sync 
2024-01-17;01:40:00;25,70;26,35;0,000; Sync 
2024-01-17;01:41:00;25,66;26,27;0,000; Sync 
2024-01-17;01:42:00;25,63;26,29;0,000; Sync 
2024-01-17;01:43:00;25,55;26,21;0,000; Sync 
2024-01-17;01:44:00;25,54;26,21;0,000; Sync 
2024-01-17;01:45:00;25,50;26,16;0,000; Sync 
2024-01-17;01:46:00;25,41;26,12;0,000; Sync 
2024-01-17;01:47:00;25,39;26,06;0,000; Sync 
2024-01-17;01:48:00;25,34;26,06;0,000; Sync 
2024-01-17;01:49:00;25,32;26,02;0,000; Sync 
2024-01-17;01:50:00;25,25;26,00;0,000; Sync 
2024-01-17;01:51:00;25,21;25,94;0,000; Sync 
2024-01-17;01:52:00;25,16;25,91;0,000; Sync 
2024-01-17;01:53:00;25,13;25,85;0,000; Sync 
2024-01-17;01:54:00;25,10;25,86;0,000; Sync 
2024-01-17;01:55:00;25,07;25,83;0,000; Sync 
2024-01-17;01:56:00;25,00;25,80;0,000; Sync 
2024-01-17;01:57:00;24,99;25,77;0,000; Sync 
2024-01-17;01:58:00;24,96;25,76;0,000; Sync 
2024-01-17;01:59:00;24,89;25,69;0,000; Sync 
2024-01-17;02:00:00;24,83;25,64;0,000; Sync 
2024-01-17;02:01:00;24,84;25,63;0,000; Sync 
2024-01-17;02:02:00;24,78;25,62;0,000; Sync 
2024-01-17;02:03:00;24,72;25,56;0,000; Sync 
2024-01-17;02:04:00;24,72;25,55;0,000; Sync 
2024-01-17;02:05:00;24,66;25,53;0,000; Sync 
2024-01-17;02:06:00;24,60;25,49;0,000; Sync 
2024-01-17;02:07:00;24,59;25,44;0,000; Sync 
2024-01-17;02:08:00;24,49;25,38;0,000; Sync 
2024-01-17;02:09:00;24,51;25,39;0,000; Sync 
2024-01-17;02:10:00;24,46;25,36;0,000; Sync 
2024-01-17;02:11:00;24,46;25,36;0,000; Sync 
2024-01-17;02:12:00;24,38;25,31;0,000; Sync 
2024-01-17;02:13:00;24,36;25,30;0,000; Sync 
2024-01-17;02:14:00;24,30;25,23;0,000; Sync 
2024-01-17;02:15:00;24,28;25,21;0,000; Sync 
2024-01-17;02:16:00;24,23;25,19;0,000; Sync 
2024-01-17;02:17:00;24,19;25,15;0,000; Sync 
2024-01-17;02:18:00;24,20;25,16;0,000; Sync 
2024-01-17;02:19:00;24,14;25,06;0,000; Sync 
2024-01-17;02:20:00;24,11;25,06;0,000; Sync 
2024-01-17;02:21:00;24,10;25,08;0,000; Sync 
2024-01-17;02:22:00;24,03;25,02;0,000; Sync 
2024-01-17;02:23:00;24,02;24,99;0,000; Sync 
2024-01-17;02:24:00;24,01;24,98;0,000; Sync 
2024-01-17;02:25:00;23,96;24,98;0,000; Sync 
2024-01-17;02:26:00;23,90;24,90;0,000; Sync 
2024-01-17;02:27:00;23,87;24,90;0,000; Sync 
2024-01-17;02:28:00;23,88;24,88;0,000; Sync 
2024-01-17;02:29:00;23,83;24,83;0,000; Sync 
2024-01-17;02:30:00;23,78;24,82;0,000; Sync 
2024-01-17;02:31:00;23,73;24,77;0,000; Sync 
2024-01-17;02:32:00;23,67;24,71;0,000; Sync 
2024-01-17;02:33:00;23,67;24,73;0,000; Sync 
2024-01-17;02:34:00;23,66;24,73;0,000; Sync 
2024-01-17;02:35:00;23,65;24,70;0,000; Sync 
2024-01-17;02:36:00;23,57;24,62;0,000; Sync 
2024-01-17;02:37:00;23,59;24,62;0,000; Sync 
2024-01-17;02:38:00;23,52;24,58;0,000; Sync 
2024-01-17;02:39:00;23,50;24,57;0,000; Sync 
2024-01-17;02:40:00;23,49;24,55;0,000; Sync 
2024-01-17;02:41:00;23,43;24,49;0,000; Sync 
2024-01-17;02:42:00;23,44;24,49;0,000; Sync 
2024-01-17;02:43:00;23,37;24,47;0,000; Sync 
2024-01-17;02:44:00;23,37;24,46;0,000; Sync 
2024-01-17;02:45:00;23,33;24,42;0,000; Sync 
2024-01-17;02:46:00;23,28;24,37;0,000; Sync 
2024-01-17;02:47:00;23,25;24,38;0,000; Sync 
2024-01-17;02:48:00;23,24;24,36;0,000; Sync 
2024-01-17;02:49:00;23,26;24,37;0,000; Sync 
2024-01-17;02:50:00;23,19;24,32;0,000; Sync 
2024-01-17;02:51:00;23,18;24,29;0,000; Sync 
2024-01-17;02:52:00;23,11;24,23;0,000; Sync 
2024-01-17;02:53:00;23,14;24,25;0,000; Sync 
2024-01-17;02:54:00;23,07;24,18;0,000; Sync 
2024-01-17;02:55:00;23,08;24,21;0,000; Sync 
2024-01-17;02:56:00;23,04;24,17;0,000; Sync 
2024-01-17;02:57:00;23,03;24,15;0,000; Sync 
2024-01-17;02:58:00;23,00;24,13;0,000; Sync 
2024-01-17;02:59:00;22,97;24,11;0,000; Sync 
2024-01-17;03:00:00;22,91;24,06;0,000; Sync 
2024-01-17;03:01:00;22,87;24,02;0,000; Sync 
2024-01-17;03:02:00;22,86;24,03;0,000; Sync 
2024-01-17;03:03:00;22,83;23,99;0,000; Sync 
2024-01-17;03:04:00;22,84;23,99;0,000; Sync 
2024-01-17;03:05:00;22,76;23,92;0,000; Sync 
2024-01-17;03:06:00;22,80;23,96;0,000; Sync 
2024-01-17;03:07:00;22,78;23,92;0,000; Sync 
2024-01-17;03:08:00;22,74;23,91;0,000; Sync 
2024-01-17;03:09:00;22,69;23,88;0,000; Sync 
2024-01-17;03:10:00;22,68;23,86;0,000; Sync 
2024-01-17;03:11:00;22,66;23,86;0,000; Sync 
2024-01-17;03:12:00;22,64;23,80;0,000; Sync 
2024-01-17;03:13:00;22,58;23,76;0,000; Sync 
2024-01-17;03:14:00;22,56;23,73;0,000; Sync 
2024-01-17;03:15:00;22,58;23,76;0,000; Sync 
2024-01-17;03:16:00;22,56;23,73;0,000; Sync 
2024-01-17;03:17:00;22,48;23,66;0,000; Sync 
2024-01-17;03:18:00;22,46;23,65;0,000; Sync 
2024-01-17;03:19:00;22,46;23,66;0,000; Sync 
2024-01-17;03:20:00;22,42;23,61;0,000; Sync 
2024-01-17;03:21:00;22,40;23,60;0,000; Sync 
2024-01-17;03:22:00;22,39;23,58;0,000; Sync 
2024-01-17;03:23:00;22,33;23,56;0,000; Sync 
2024-01-17;03:24:00;22,34;23,54;0,000; Sync 
2024-01-17;03:25:00;22,32;23,53;0,000; Sync 
2024-01-17;03:26:00;22,30;23,51;0,000; Sync 
2024-01-17;03:27:00;22,25;23,49;0,000; Sync 
2024-01-17;03:28:00;22,22;23,43;0,000; Sync 
2024-01-17;03:29:00;22,25;23,47;0,000; Sync 
2024-01-17;03:30:00;22,19;23,41;0,000; Sync 
2024-01-17;03:31:00;22,17;23,38;0,000; Sync 
2024-01-17;03:32:00;22,15;23,37;0,000; Sync 
2024-01-17;03:33:00;22,12;23,34;0,000; Sync 
2024-01-17;03:34:00;22,12;23,36;0,000; Sync 
2024-01-17;03:35:00;22,07;23,32;0,000; Sync 
2024-01-17;03:36:00;22,07;23,30;0,000; Sync 
2024-01-17;03:37:00;22,06;23,29;0,000; Sync 
2024-01-17;03:38:00;22,04;23,28;0,000; Sync 
2024-01-17;03:39:00;22,04;23,27;0,000; Sync 
2024-01-17;03:40:00;22,03;23,27;0,000; Sync 
2024-01-17;03:41:00;21,95;23,19;0,000; Sync 
2024-01-17;03:42:00;21,95;23,18;0,000; Sync 
2024-01-17;03:43:00;21,94;23,18;0,000; Sync 
2024-01-17;03:44:00;21,90;23,15;0,000; Sync 
2024-01-17;03:45:00;21,88;23,14;0,000; Sync 
2024-01-17;03:46:00;21,83;23,09;0,000; Sync 
2024-01-17;03:47:00;21,85;23,10;0,000; Sync 
2024-01-17;03:48:00;21,84;23,10;0,000; Sync 
2024-01-17;03:49:00;21,79;23,05;0,000; Sync 
2024-01-17;03:50:00;21,78;23,05;0,000; Sync 
2024-01-17;03:51:00;21,79;23,05;0,000; Sync 
2024-01-17;03:52:00;21,74;22,99;0,000; Sync 
2024-01-17;03:53:00;21,77;23,04;0,000; Sync 
2024-01-17;03:54:00;21,72;22,99;0,000; Sync 
2024-01-17;03:55:00;21,69;22,96;0,000; Sync 
2024-01-17;03:56:00;21,63;22,89;0,000; Sync 
2024-01-17;03:57:00;21,68;22,95;0,000; Sync 
2024-01-17;03:58:00;21,67;22,95;0,000; Sync 
2024-01-17;03:59:00;21,66;22,92;0,000; Sync 
2024-01-17;04:00:00;21,59;22,85;0,000; Sync 
2024-01-17;04:01:00;21,60;22,88;0,000; Sync 
2024-01-17;04:02:00;21,59;22,87;0,000; Sync 
2024-01-17;04:03:00;21,56;22,83;0,000; Sync 
2024-01-17;04:04:00;21,57;22,80;0,000; Sync 
2024-01-17;04:05:00;21,52;22,77;0,000; Sync 
2024-01-17;04:06:00;21,51;22,78;0,000; Sync 
2024-01-17;04:07:00;21,51;22,77;0,000; Sync 
2024-01-17;04:08:00;21,49;22,76;0,000; Sync 
2024-01-17;04:09:00;21,49;22,75;0,000; Sync 
2024-01-17;04:10:00;21,44;22,72;0,000; Sync 
2024-01-17;04:11:00;21,43;22,68;0,000; Sync 
2024-01-17;04:12:00;21,44;22,71;0,000; Sync 
2024-01-17;04:13:00;21,40;22,68;0,000; Sync 
2024-01-17;04:14:00;21,43;22,68;0,000; Sync 
2024-01-17;04:15:00;21,37;22,64;0,000; Sync 
2024-01-17;04:16:00;21,33;22,60;0,000; Sync 
2024-01-17;04:17:00;21,33;22,62;0,000; Sync 
2024-01-17;04:18:00;21,33;22,60;0,000; Sync 
2024-01-17;04:19:00;21,28;22,58;0,000; Sync 
2024-01-17;04:20:00;21,31;22,59;0,000; Sync 
2024-01-17;04:21:00;21,28;22,55;0,000; Sync 
2024-01-17;04:22:00;21,27;22,52;0,000; Sync 
2024-01-17;04:23:00;21,27;22,53;0,000; Sync 
2024-01-17;04:24:00;21,22;22,48;0,000; Sync 
2024-01-17;04:25:00;21,22;22,46;0,000; Sync 
2024-01-17;04:26:00;21,18;22,43;0,000; Sync 
2024-01-17;04:27:00;21,19;22,44;0,000; Sync 
2024-01-17;04:28:00;21,15;22,40;0,000; Sync 
2024-01-17;04:29:00;21,15;22,39;0,000; Sync 
2024-01-17;04:30:00;21,09;22,36;0,000; Sync 
2024-01-17;04:31:00;21,13;22,37;0,000; Sync 
2024-01-17;04:32:00;21,09;22,34;0,000; Sync 
2024-01-17;04:33:00;21,12;22,36;0,000; Sync 
2024-01-17;04:34:00;21,07;22,31;0,000; Sync 
2024-01-17;04:35:00;21,08;22,34;0,000; Sync 
2024-01-17;04:36:00;21,03;22,30;0,000; Sync 
2024-01-17;04:37:00;21,04;22,30;0,000; Sync 
2024-01-17;04:38:00;21,02;22,25;0,000; Sync 
2024-01-17;04:39:00;21,03;22,27;0,000; Sync 
2024-01-17;04:40:00;21,02;22,27;0,000; Sync 
2024-01-17;04:41:00;20,97;22,21;0,000; Sync 
2024-01-17;04:42:00;20,99;22,24;0,000; Sync 
2024-01-17;04:43:00;20,93;22,17;0,000; Sync 
2024-01-17;04:44:00;20,97;22,23;0,000; Sync 
2024-01-17;04:45:00;20,94;22,17;0,000; Sync 
2024-01-17;04:46:00;20,88;22,12;0,000; Sync 
2024-01-17;04:47:00;20,87;22,11;0,000; Sync 
2024-01-17;04:48:00;20,90;22,14;0,000; Sync 
2024-01-17;04:49:00;20,89;22,14;0,000; Sync 
2024-01-17;04:50:00;20,88;22,12;0,000; Sync 
2024-01-17;04:51:00;20,83;22,07;0,000; Sync 
2024-01-17;04:52:00;20,84;22,08;0,000; Sync 
2024-01-17;04:53:00;20,82;22,03;0,000; Sync 
2024-01-17;04:54:00;20,82;22,05;0,000; Sync 
2024-01-17;04:55:00;20,83;22,07;0,000; Sync 
2024-01-17;04:56:00;20,82;22,02;0,000; Sync 
2024-01-17;04:57:00;20,81;22,05;0,000; Sync 
2024-01-17;04:58:00;20,75;21,96;0,000; Sync 
2024-01-17;04:59:00;20,73;21,98;0,000; Sync 
2024-01-17;05:00:00;20,76;21,98;0,000; Sync 
2024-01-17;05:01:00;20,73;21,94;0,000; Sync 
2024-01-17;05:02:00;20,72;21,91;0,000; Sync 
2024-01-17;05:03:00;20,69;21,94;0,000; Sync 
2024-01-17;05:04:00;20,70;21,90;0,000; Sync 
2024-01-17;05:05:00;20,67;21,89;0,000; Sync 
2024-01-17;05:06:00;20,69;21,91;0,000; Sync 
2024-01-17;05:07:00;20,67;21,88;0,000; Sync 
2024-01-17;05:08:00;20,64;21,85;0,000; Sync 
2024-01-17;05:09:00;20,63;21,82;0,000; Sync 
2024-01-17;05:10:00;20,58;21,79;0,000; Sync 
2024-01-17;05:11:00;20,61;21,80;0,000; Sync 
2024-01-17;05:12:00;20,62;21,82;0,000; Sync 
2024-01-17;05:13:00;20,62;21,79;0,000; Sync 
2024-01-17;05:14:00;20,59;21,79;0,000; Sync 
2024-01-17;05:15:00;20,58;21,77;0,000; Sync 
2024-01-17;05:16:00;20,57;21,76;0,000; Sync 
2024-01-17;05:17:00;20,55;21,74;0,000; Sync 
2024-01-17;05:18:00;20,55;21,75;0,000; Sync 
2024-01-17;05:19:00;20,50;21,70;0,000; Sync 
2024-01-17;05:20:00;20,52;21,70;0,000; Sync 
2024-01-17;05:21:00;20,50;21,70;0,000; Sync 
2024-01-17;05:22:00;20,50;21,67;0,000; Sync 
2024-01-17;05:23:00;20,49;21,68;0,000; Sync 
2024-01-17;05:24:00;20,49;21,65;0,000; Sync 
2024-01-17;05:25:00;20,44;21,61;0,000; Sync 
2024-01-17;05:26:00;20,47;21,66;0,000; Sync 
2024-01-17;05:27:00;20,49;21,65;0,000; Sync 
2024-01-17;05:28:00;20,45;21,62;0,000; Sync 
2024-01-17;05:29:00;20,44;21,60;0,000; Sync 
2024-01-17;05:30:00;20,39;21,56;0,000; Sync 
2024-01-17;05:31:00;20,44;21,61;0,000; Sync 
2024-01-17;05:32:00;20,43;21,58;0,000; Sync 
2024-01-17;05:33:00;20,35;21,51;0,000; Sync 
2024-01-17;05:34:00;20,37;21,53;0,000; Sync 
2024-01-17;05:35:00;20,37;21,52;0,000; Sync 
2024-01-17;05:36:00;20,34;21,49;0,000; Sync 
2024-01-17;05:37:00;20,35;21,50;0,000; Sync 
2024-01-17;05:38:00;20,33;21,48;0,000; Sync 
2024-01-17;05:39:00;20,31;21,45;0,000; Sync 
2024-01-17;05:40:00;20,32;21,47;0,000; Sync 
2024-01-17;05:41:00;20,30;21,42;0,000; Sync 
2024-01-17;05:42:00;20,29;21,41;0,000; Sync 
2024-01-17;05:43:00;20,25;21,39;0,000; Sync 
2024-01-17;05:44:00;20,31;21,42;0,000; Sync 
2024-01-17;05:45:00;20,27;21,40;0,000; Sync 
2024-01-17;05:46:00;20,27;21,38;0,000; Sync 
2024-01-17;05:47:00;20,22;21,38;0,000; Sync 
2024-01-17;05:48:00;20,25;21,38;0,000; Sync 
2024-01-17;05:49:00;20,24;21,36;0,000; Sync 
2024-01-17;05:50:00;20,24;21,33;0,000; Sync 
2024-01-17;05:51:00;20,23;21,36;0,000; Sync 
2024-01-17;05:52:00;20,25;21,37;0,000; Sync 
2024-01-17;05:53:00;20,18;21,28;0,000; Sync 
2024-01-17;05:54:00;20,17;21,28;0,000; Sync 
2024-01-17;05:55:00;20,18;21,30;0,000; Sync 
2024-01-17;05:56:00;20,21;21,31;0,000; Sync 
2024-01-17;05:57:00;20,19;21,29;0,000; Sync 
2024-01-17;05:58:00;20,15;21,24;0,000; Sync 
2024-01-17;05:59:00;20,14;21,24;0,000; Sync 
2024-01-17;06:00:00;20,14;21,22;0,000; Sync 
2024-01-17;06:01:00;20,16;21,24;0,000; Sync 
